disp_avg,t_cent,daily_average
1.0425573968602076e-09,2020-03-15 00:30:00+00:00,1.0369343856134105e-09
1.0038620845801252e-09,2020-03-15 01:30:00+00:00,1.0323636902227108e-09
9.826959263368296e-10,2020-03-15 02:30:00+00:00,1.0296048751407956e-09
9.181871552469132e-10,2020-03-15 03:30:00+00:00,1.0279227670019077e-09
7.905171924964988e-10,2020-03-15 04:30:00+00:00,1.0252210947542098e-09
6.773424598348729e-10,2020-03-15 05:30:00+00:00,1.0216499633835927e-09
5.480674790818457e-10,2020-03-15 06:30:00+00:00,1.015323505366818e-09
5.35834035555147e-10,2020-03-15 07:30:00+00:00,1.0095087171545384e-09
5.385304457587727e-10,2020-03-15 08:30:00+00:00,1.00377413178969e-09
6.169192141800981e-10,2020-03-15 09:30:00+00:00,9.959247820886046e-10
7.121438583384518e-10,2020-03-15 10:30:00+00:00,9.865765224313797e-10
8.321968147378969e-10,2020-03-15 11:30:00+00:00,9.768758157413773e-10
9.087318638103906e-10,2020-03-15 12:30:00+00:00,9.659958176676162e-10
9.601446747770364e-10,2020-03-15 13:30:00+00:00,9.555475052107944e-10
1.0014866124220725e-09,2020-03-15 14:30:00+00:00,9.459142065279754e-10
1.0489241235495049e-09,2020-03-15 15:30:00+00:00,9.382803070841014e-10
1.1106239768640658e-09,2020-03-15 16:30:00+00:00,9.334973156046534e-10
1.1061103540677404e-09,2020-03-15 17:30:00+00:00,9.275328962679114e-10
1.1162394609310912e-09,2020-03-15 18:30:00+00:00,9.23840082136979e-10
1.132720315944854e-09,2020-03-15 19:30:00+00:00,9.21395199188534e-10
1.1353929533701851e-09,2020-03-15 20:30:00+00:00,9.198689168803802e-10
1.1171098462851516e-09,2020-03-15 21:30:00+00:00,9.188667376276181e-10
1.1049626084021498e-09,2020-03-15 22:30:00+00:00,9.179207734913044e-10
1.0341236572491074e-09,2020-03-15 23:30:00+00:00,9.156426879450421e-10
1.0007451721594723e-09,2020-03-16 00:30:00+00:00,9.139005119158446e-10
9.807988227221994e-10,2020-03-16 01:30:00+00:00,9.129395426717645e-10
9.258159869519908e-10,2020-03-16 02:30:00+00:00,9.105695451973962e-10
8.426494649649779e-10,2020-03-16 03:30:00+00:00,9.074221414356491e-10
7.73331973259403e-10,2020-03-16 04:30:00+00:00,9.067060906341035e-10
6.927236185657856e-10,2020-03-16 05:30:00+00:00,9.073469722478916e-10
6.735255907355544e-10,2020-03-16 06:30:00+00:00,9.125743935667961e-10
6.958738946121736e-10,2020-03-16 07:30:00+00:00,9.192427210275055e-10
8.039617966828765e-10,2020-03-16 08:30:00+00:00,9.303023606493432e-10
1.0271325407974078e-09,2020-03-16 09:30:00+00:00,9.473945825917313e-10
1.3060200943266598e-09,2020-03-16 10:30:00+00:00,9.721394257579067e-10
1.6251872976224863e-09,2020-03-16 11:30:00+00:00,1.0051806958780979e-09
1.6616070615988578e-09,2020-03-16 12:30:00+00:00,1.0365504957859503e-09
1.6063239379589516e-09,2020-03-16 13:30:00+00:00,1.0634746317518637e-09
1.4488917689930221e-09,2020-03-16 14:30:00+00:00,1.082116513275653e-09
1.4268976809783875e-09,2020-03-16 15:30:00+00:00,1.0978654115018565e-09
1.382223816163452e-09,2020-03-16 16:30:00+00:00,1.1091820714726642e-09
1.4052457285403065e-09,2020-03-16 17:30:00+00:00,1.121646045409021e-09
1.4097232932129392e-09,2020-03-16 18:30:00+00:00,1.1338745384207647e-09
1.3692966344809988e-09,2020-03-16 19:30:00+00:00,1.1437318850264375e-09
1.3644218456733812e-09,2020-03-16 20:30:00+00:00,1.1532747555390706e-09
1.3912854485754846e-09,2020-03-16 21:30:00+00:00,1.1646987389678344e-09
1.351102184393442e-09,2020-03-16 22:30:00+00:00,1.174954554634138e-09
1.26545404117284e-09,2020-03-16 23:30:00+00:00,1.1845933206309602e-09
1.108269400606186e-09,2020-03-17 00:30:00+00:00,1.1890734968162401e-09
1.0492430126312059e-09,2020-03-17 01:30:00+00:00,1.1919253380624487e-09
9.44799441978812e-10,2020-03-17 02:30:00+00:00,1.192716315355233e-09
9.171536465549781e-10,2020-03-17 03:30:00+00:00,1.1958206562548165e-09
8.318877556180154e-10,2020-03-17 04:30:00+00:00,1.1982604805197585e-09
7.194077422891516e-10,2020-03-17 05:30:00+00:00,1.1993723190082323e-09
6.555081687292259e-10,2020-03-17 06:30:00+00:00,1.198621593091302e-09
7.14247084952687e-10,2020-03-17 07:30:00+00:00,1.1993871426888232e-09
7.250441535000446e-10,2020-03-17 08:30:00+00:00,1.196098907556205e-09
1.0119467526135888e-09,2020-03-17 09:30:00+00:00,1.1954661663818794e-09
1.2865180695170344e-09,2020-03-17 10:30:00+00:00,1.1946535820148116e-09
1.5926787282367463e-09,2020-03-17 11:30:00+00:00,1.1932990582904058e-09
1.6644401489110537e-09,2020-03-17 12:30:00+00:00,1.1934171035950807e-09
1.5158123745576708e-09,2020-03-17 13:30:00+00:00,1.1896457884533606e-09
1.4145246286274393e-09,2020-03-17 14:30:00+00:00,1.1882138242714612e-09
1.4021482329409904e-09,2020-03-17 15:30:00+00:00,1.1871825972699032e-09
1.3280216760420429e-09,2020-03-17 16:30:00+00:00,1.1849241747648445e-09
1.3590943015658817e-09,2020-03-17 17:30:00+00:00,1.18300119864091e-09
1.374411559370752e-09,2020-03-17 18:30:00+00:00,1.1815298763974854e-09
1.387770700388391e-09,2020-03-17 19:30:00+00:00,1.1822996291436267e-09
1.4042211361369043e-09,2020-03-17 20:30:00+00:00,1.1839579329129403e-09
1.4035397396562229e-09,2020-03-17 21:30:00+00:00,1.1844685283746379e-09
1.3455213336436643e-09,2020-03-17 22:30:00+00:00,1.1842359929267304e-09
1.2227051698486865e-09,2020-03-17 23:30:00+00:00,1.182454789954891e-09
1.0940383983659864e-09,2020-03-18 00:30:00+00:00,1.1818618315282157e-09
1.0476192754710505e-09,2020-03-18 01:30:00+00:00,1.1817941758132093e-09
9.775559815735053e-10,2020-03-18 02:30:00+00:00,1.1831590316296547e-09
9.191342444332777e-10,2020-03-18 03:30:00+00:00,1.1832415565412506e-09
8.478186158579439e-10,2020-03-18 04:30:00+00:00,1.183905342384581e-09
8.163420643302317e-10,2020-03-18 05:30:00+00:00,1.1879442724696258e-09
6.48083106497366e-10,2020-03-18 06:30:00+00:00,1.1876348948766318e-09
6.68596061397272e-10,2020-03-18 07:30:00+00:00,1.185732768895156e-09
7.589758881053854e-10,2020-03-18 08:30:00+00:00,1.1871465911703786e-09
1.0428837211055848e-09,2020-03-18 09:30:00+00:00,1.1884356315242119e-09
1.2289704636557693e-09,2020-03-18 10:30:00+00:00,1.1860378146133256e-09
1.6597153925684604e-09,2020-03-18 11:30:00+00:00,1.1888310089604801e-09
1.6981455627599136e-09,2020-03-18 12:30:00+00:00,1.1902354012041829e-09
1.5157735323224994e-09,2020-03-18 13:30:00+00:00,1.1902337827777172e-09
1.461160482089747e-09,2020-03-18 14:30:00+00:00,1.1921769433386469e-09
1.4031494624148658e-09,2020-03-18 15:30:00+00:00,1.192218661233392e-09
1.3577029362595594e-09,2020-03-18 16:30:00+00:00,1.193455380409122e-09
1.3984515415940692e-09,2020-03-18 17:30:00+00:00,1.1950952654102963e-09
1.3785102756770752e-09,2020-03-18 18:30:00+00:00,1.1952660452563933e-09
1.3543317572260351e-09,2020-03-18 19:30:00+00:00,1.193872755957962e-09
1.370363880881823e-09,2020-03-18 20:30:00+00:00,1.192462036989e-09
1.4266541760010154e-09,2020-03-18 21:30:00+00:00,1.1934251385033661e-09
1.3324023602842652e-09,2020-03-18 22:30:00+00:00,1.1928785146133911e-09
1.2223570060516064e-09,2020-03-18 23:30:00+00:00,1.1928640077885128e-09
1.0959233038598858e-09,2020-03-19 00:30:00+00:00,1.1929425455174251e-09
1.0471965016350372e-09,2020-03-19 01:30:00+00:00,1.1929249299409245e-09
9.702271816940855e-10,2020-03-19 02:30:00+00:00,1.192619563279282e-09
8.823998955820023e-10,2020-03-19 03:30:00+00:00,1.191088965410479e-09
8.157407929185581e-10,2020-03-19 04:30:00+00:00,1.189752389454671e-09
7.172237189995323e-10,2020-03-19 05:30:00+00:00,1.1856224583992255e-09
6.245091665036214e-10,2020-03-19 06:30:00+00:00,1.184640210899486e-09
6.163359618999031e-10,2020-03-19 07:30:00+00:00,1.1824627067537625e-09
7.176385809852046e-10,2020-03-19 08:30:00+00:00,1.1807403189570882e-09
9.551878592780987e-10,2020-03-19 09:30:00+00:00,1.1770863247142765e-09
1.2212549157749801e-09,2020-03-19 10:30:00+00:00,1.1767648435525768e-09
1.5997438409717282e-09,2020-03-19 11:30:00+00:00,1.174266028902713e-09
1.5973294971064626e-09,2020-03-19 12:30:00+00:00,1.170065359500486e-09
1.505260040069794e-09,2020-03-19 13:30:00+00:00,1.1696272973232896e-09
1.3667858977265556e-09,2020-03-19 14:30:00+00:00,1.1656950229748235e-09
1.3681602177165008e-09,2020-03-19 15:30:00+00:00,1.1642371377790583e-09
1.2920259466719255e-09,2020-03-19 16:30:00+00:00,1.1615005965462403e-09
1.3943917481828427e-09,2020-03-19 17:30:00+00:00,1.1613314384874392e-09
1.3626299063034656e-09,2020-03-19 18:30:00+00:00,1.1606697564302055e-09
1.2887165073852155e-09,2020-03-19 19:30:00+00:00,1.157935787686838e-09
1.3503692661950166e-09,2020-03-19 20:30:00+00:00,1.1571026787415545e-09
1.3669645681258392e-09,2020-03-19 21:30:00+00:00,1.1546156117467554e-09
1.309947113767165e-09,2020-03-19 22:30:00+00:00,1.1536799764752095e-09
1.1903042014691938e-09,2020-03-19 23:30:00+00:00,1.1523444429509423e-09
1.0839303527215885e-09,2020-03-20 00:30:00+00:00,1.1518447366535133e-09
1.0151266678495195e-09,2020-03-20 01:30:00+00:00,1.150508493579117e-09
9.39446815193377e-10,2020-03-20 02:30:00+00:00,1.1492259783082538e-09
8.749626681517324e-10,2020-03-20 03:30:00+00:00,1.1489160938319925e-09
8.350687845733161e-10,2020-03-20 04:30:00+00:00,1.1497214268176077e-09
7.235720643916881e-10,2020-03-20 05:30:00+00:00,1.1499859412089472e-09
6.678142821040877e-10,2020-03-20 06:30:00+00:00,1.1517903210256334e-09
6.818718857887194e-10,2020-03-20 07:30:00+00:00,1.1545209845210006e-09
7.340415445966138e-10,2020-03-20 08:30:00+00:00,1.1552044413381425e-09
1.020006842520584e-09,2020-03-20 09:30:00+00:00,1.1579052323065795e-09
1.3241154643661629e-09,2020-03-20 10:30:00+00:00,1.1621910884978789e-09
1.6888209163125532e-09,2020-03-20 11:30:00+00:00,1.1659026333037466e-09
1.754954254183653e-09,2020-03-20 12:30:00+00:00,1.1724703315152965e-09
1.620086819118893e-09,2020-03-20 13:30:00+00:00,1.177254780642342e-09
1.4019080385014832e-09,2020-03-20 14:30:00+00:00,1.1787182031746308e-09
1.3958563846411925e-09,2020-03-20 15:30:00+00:00,1.1798722101298263e-09
1.3681759536866165e-09,2020-03-20 16:30:00+00:00,1.1830451270887715e-09
1.4816659446636114e-09,2020-03-20 17:30:00+00:00,1.1866815519421371e-09
1.3282069002936174e-09,2020-03-20 18:30:00+00:00,1.18524726002506e-09
1.350712894892935e-09,2020-03-20 19:30:00+00:00,1.1878304428378816e-09
1.3795401264598137e-09,2020-03-20 20:30:00+00:00,1.1890458953489149e-09
1.376301999253601e-09,2020-03-20 21:30:00+00:00,1.1894349549792383e-09
1.3384924177950448e-09,2020-03-20 22:30:00+00:00,1.1906243426470667e-09
1.2508705651967654e-09,2020-03-20 23:30:00+00:00,1.1931479411357153e-09
1.0853635581818452e-09,2020-03-21 00:30:00+00:00,1.1932076580298927e-09
1.0294074812218912e-09,2020-03-21 01:30:00+00:00,1.193802691920408e-09
9.437053106418945e-10,2020-03-21 02:30:00+00:00,1.193980129230763e-09
8.658227056856429e-10,2020-03-21 03:30:00+00:00,1.1935992974613427e-09
8.3204005853221e-10,2020-03-21 04:30:00+00:00,1.1934731005429634e-09
7.000431084206972e-10,2020-03-21 05:30:00+00:00,1.1924927273775054e-09
6.294568936384385e-10,2020-03-21 06:30:00+00:00,1.1908945028581032e-09
5.90694405167897e-10,2020-03-21 07:30:00+00:00,1.187095441165569e-09
5.813275717242995e-10,2020-03-21 08:30:00+00:00,1.1807323589625557e-09
7.126107384819994e-10,2020-03-21 09:30:00+00:00,1.167924187960948e-09
8.794781205863565e-10,2020-03-21 10:30:00+00:00,1.149397631970123e-09
1.0301208515590754e-09,2020-03-21 11:30:00+00:00,1.1219517959387283e-09
1.0880732822572988e-09,2020-03-21 12:30:00+00:00,1.09416508877513e-09
1.1010647848773455e-09,2020-03-21 13:30:00+00:00,1.0725391706817322e-09
1.143248877858013e-09,2020-03-21 14:30:00+00:00,1.0617617056549212e-09
1.1182689489542435e-09,2020-03-21 15:30:00+00:00,1.0501955625012982e-09
1.162393094464848e-09,2020-03-21 16:30:00+00:00,1.041621276700391e-09
1.1131599935623874e-09,2020-03-21 17:30:00+00:00,1.0262668620711735e-09
1.124367421506486e-09,2020-03-21 18:30:00+00:00,1.017773550455043e-09
1.1055201246102672e-09,2020-03-21 19:30:00+00:00,1.0075571850265986e-09
1.1054904215896652e-09,2020-03-21 20:30:00+00:00,9.961384473236757e-10
1.0495847088719836e-09,2020-03-21 21:30:00+00:00,9.82525226891108e-10
1.0279190054552338e-09,2020-03-21 22:30:00+00:00,9.695846680436161e-10
9.746094436285252e-10,2020-03-21 23:30:00+00:00,9.580737879782727e-10
9.393083073952447e-10,2020-03-22 00:30:00+00:00,9.51988152528831e-10
8.980589292467412e-10,2020-03-22 01:30:00+00:00,9.46515296196533e-10
8.459404498072373e-10,2020-03-22 02:30:00+00:00,9.424417603284224e-10
8.17112800356339e-10,2020-03-22 03:30:00+00:00,9.404121809397016e-10
7.024066089038564e-10,2020-03-22 04:30:00+00:00,9.350107872051867e-10
6.14730417918603e-10,2020-03-22 05:30:00+00:00,9.314560917675995e-10
4.861782083761387e-10,2020-03-22 06:30:00+00:00,9.25486146548337e-10
4.74236670707893e-10,2020-03-22 07:30:00+00:00,9.206337409458368e-10
4.866607642688264e-10,2020-03-22 08:30:00+00:00,9.166892906351921e-10
5.602709781537769e-10,2020-03-22 09:30:00+00:00,9.10341800621516e-10
6.660150893934627e-10,2020-03-22 10:30:00+00:00,9.014475076551456e-10
7.704347158660472e-10,2020-03-22 11:30:00+00:00,8.906272520012694e-10
8.477274244989987e-10,2020-03-22 12:30:00+00:00,8.806128412613402e-10
8.883218333170365e-10,2020-03-22 13:30:00+00:00,8.717485516129939e-10
9.251296334548983e-10,2020-03-22 14:30:00+00:00,8.626602497628639e-10
9.574927541614838e-10,2020-03-22 15:30:00+00:00,8.55961241646499e-10
1.0082841085175758e-09,2020-03-22 16:30:00+00:00,8.49540033898696e-10
9.9493627993288e-10,2020-03-22 17:30:00+00:00,8.446140458307998e-10
1.008044249152547e-09,2020-03-22 18:30:00+00:00,8.397672469827192e-10
1.0224509938835073e-09,2020-03-22 19:30:00+00:00,8.363060332024375e-10
1.0163486708019363e-09,2020-03-22 20:30:00+00:00,8.325917935862822e-10
9.907428929000624e-10,2020-03-22 21:30:00+00:00,8.301400512541185e-10
9.773891565050555e-10,2020-03-22 22:30:00+00:00,8.280346408811944e-10
9.156554116058395e-10,2020-03-22 23:30:00+00:00,8.255782228802493e-10
8.88942643791744e-10,2020-03-23 00:30:00+00:00,8.234796535634367e-10
8.5045995995172e-10,2020-03-23 01:30:00+00:00,8.214963631761441e-10
8.18211987845817e-10,2020-03-23 02:30:00+00:00,8.203410105944184e-10
7.573525769500454e-10,2020-03-23 03:30:00+00:00,8.178510012858228e-10
6.885097278628048e-10,2020-03-23 04:30:00+00:00,8.172719645757792e-10
6.301513874539942e-10,2020-03-23 05:30:00+00:00,8.179145049730871e-10
6.318072740772471e-10,2020-03-23 06:30:00+00:00,8.239823827106333e-10
5.771842692128042e-10,2020-03-23 07:30:00+00:00,8.282718659816712e-10
6.859178469360739e-10,2020-03-23 08:30:00+00:00,8.365742444261401e-10
9.208404645294662e-10,2020-03-23 09:30:00+00:00,8.515979730251271e-10
1.223459627561218e-09,2020-03-23 10:30:00+00:00,8.74824828782117e-10
1.4575312361060921e-09,2020-03-23 11:30:00+00:00,9.034538504587855e-10
1.513245479229691e-09,2020-03-23 12:30:00+00:00,9.311837694058975e-10
1.4644750041381186e-09,2020-03-23 13:30:00+00:00,9.551901515234427e-10
1.2592876103836245e-09,2020-03-23 14:30:00+00:00,9.691134005621398e-10
1.1670830675165458e-09,2020-03-23 15:30:00+00:00,9.778463302852672e-10
1.170030407463027e-09,2020-03-23 16:30:00+00:00,9.845857594079944e-10
1.635143704764857e-09,2020-03-23 17:30:00+00:00,1.0112610687759934e-09
1.2968416163652373e-09,2020-03-23 18:30:00+00:00,1.0232942924098554e-09
1.1519845413646976e-09,2020-03-23 19:30:00+00:00,1.028691523554905e-09
1.1886181583422668e-09,2020-03-23 20:30:00+00:00,1.0358694188690855e-09
1.21712333257188e-09,2020-03-23 21:30:00+00:00,1.0453019371887446e-09
1.1661176244781203e-09,2020-03-23 22:30:00+00:00,1.0531656233542889e-09
1.0875810807989495e-09,2020-03-23 23:30:00+00:00,1.060329192904002e-09
9.924114370751742e-10,2020-03-24 00:30:00+00:00,1.0646403926241447e-09
9.49718357300927e-10,2020-03-24 01:30:00+00:00,1.0687761591803618e-09
8.893851735664407e-10,2020-03-24 02:30:00+00:00,1.0717417085853876e-09
8.407820744762544e-10,2020-03-24 03:30:00+00:00,1.0752179376489797e-09
7.567848941814682e-10,2020-03-24 04:30:00+00:00,1.0780627362455907e-09
6.69037908522105e-10,2020-03-24 05:30:00+00:00,1.0796830079567618e-09
6.041731134425485e-10,2020-03-24 06:30:00+00:00,1.0785315845969828e-09
6.192650602659464e-10,2020-03-24 07:30:00+00:00,1.0802849508908636e-09
6.699677021206841e-10,2020-03-24 08:30:00+00:00,1.0796203615235556e-09
9.544313652684106e-10,2020-03-24 09:30:00+00:00,1.0810199823876785e-09
1.2521000289648583e-09,2020-03-24 10:30:00+00:00,1.0822133324461638e-09
1.5118201008556645e-09,2020-03-24 11:30:00+00:00,1.0844753684773956e-09
1.5953305639672344e-09,2020-03-24 12:30:00+00:00,1.08789558034146e-09
1.416227905618871e-09,2020-03-24 13:30:00+00:00,1.0858852845698248e-09
1.2648452774998887e-09,2020-03-24 14:30:00+00:00,1.0861168540330024e-09
1.2788374881740386e-09,2020-03-24 15:30:00+00:00,1.0907732882270644e-09
1.1889777735971224e-09,2020-03-24 16:30:00+00:00,1.0915627618159853e-09
1.3083057794826327e-09,2020-03-24 17:30:00+00:00,1.0779445149292259e-09
1.2730844708589332e-09,2020-03-24 18:30:00+00:00,1.0769546338664633e-09
1.2428806170220836e-09,2020-03-24 19:30:00+00:00,1.0807419703521877e-09
1.2357013928410577e-09,2020-03-24 20:30:00+00:00,1.0827037717896373e-09
1.2668105487337172e-09,2020-03-24 21:30:00+00:00,1.0847740724630472e-09
1.212562689512409e-09,2020-03-24 22:30:00+00:00,1.0867092835061427e-09
1.1029660854071571e-09,2020-03-24 23:30:00+00:00,1.0873503253648182e-09
1.0114814772976904e-09,2020-03-25 00:30:00+00:00,1.0881449103740896e-09
9.669958608111462e-10,2020-03-25 01:30:00+00:00,1.0888648063536822e-09
9.282719990604301e-10,2020-03-25 02:30:00+00:00,1.0904850907492648e-09
8.540055263415872e-10,2020-03-25 03:30:00+00:00,1.0910360679103204e-09
7.491899606435364e-10,2020-03-25 04:30:00+00:00,1.09071961234624e-09
6.656931418079174e-10,2020-03-25 05:30:00+00:00,1.0905802470664824e-09
5.746499952432107e-10,2020-03-25 06:30:00+00:00,1.0893501171415098e-09
6.516262339810558e-10,2020-03-25 07:30:00+00:00,1.0906984993796395e-09
7.128169556087865e-10,2020-03-25 08:30:00+00:00,1.0924838849416434e-09
9.522171993419745e-10,2020-03-25 09:30:00+00:00,1.092391628028042e-09
1.266225451938407e-09,2020-03-25 10:30:00+00:00,1.0929801873186065e-09
1.5676119532160953e-09,2020-03-25 11:30:00+00:00,1.0953048478336243e-09
1.5530239059833486e-09,2020-03-25 12:30:00+00:00,1.093542070417629e-09
1.521326662724921e-09,2020-03-25 13:30:00+00:00,1.0979211852970479e-09
1.3390702958513376e-09,2020-03-25 14:30:00+00:00,1.101013894395025e-09
1.2793154863378072e-09,2020-03-25 15:30:00+00:00,1.1010338109851815e-09
1.2233724934799414e-09,2020-03-25 16:30:00+00:00,1.1024669243136327e-09
1.3105184965818902e-09,2020-03-25 17:30:00+00:00,1.102559120859435e-09
1.2366605925830225e-09,2020-03-25 18:30:00+00:00,1.1010414592646053e-09
1.2129531982270035e-09,2020-03-25 19:30:00+00:00,1.099794483481477e-09
1.2318948036779234e-09,2020-03-25 20:30:00+00:00,1.0996358755996802e-09
1.2353659377151613e-09,2020-03-25 21:30:00+00:00,1.098325683473907e-09
1.1777286709639556e-09,2020-03-25 22:30:00+00:00,1.096874266034388e-09
1.0909272403871325e-09,2020-03-25 23:30:00+00:00,1.0963726474918867e-09
9.999615018547499e-10,2020-03-26 00:30:00+00:00,1.0958926485150977e-09
9.44462295610229e-10,2020-03-26 01:30:00+00:00,1.0949537499650595e-09
8.879859354279358e-10,2020-03-26 02:30:00+00:00,1.0932751639803721e-09
8.463981512748982e-10,2020-03-26 03:30:00+00:00,1.09295819001926e-09
7.637379708125084e-10,2020-03-26 04:30:00+00:00,1.0935643571096337e-09
6.648039293211018e-10,2020-03-26 05:30:00+00:00,1.0935273065893497e-09
5.799682503151361e-10,2020-03-26 06:30:00+00:00,1.0937489005506801e-09
6.271517689286048e-10,2020-03-26 07:30:00+00:00,1.0927291311734947e-09
6.897031614761948e-10,2020-03-26 08:30:00+00:00,1.09176605641797e-09
9.379309248359808e-10,2020-03-26 09:30:00+00:00,1.0911707949802202e-09
1.26558484271458e-09,2020-03-26 10:30:00+00:00,1.0911441029292276e-09
1.5133104790184113e-09,2020-03-26 11:30:00+00:00,1.088881541504324e-09
1.609029466965105e-09,2020-03-26 12:30:00+00:00,1.0912151065452306e-09
1.4269086499280295e-09,2020-03-26 13:30:00+00:00,1.0872810226786935e-09
1.3192205007925655e-09,2020-03-26 14:30:00+00:00,1.0864539478845777e-09
1.3798333568684467e-09,2020-03-26 15:30:00+00:00,1.0906421924900212e-09
1.3635527051437192e-09,2020-03-26 16:30:00+00:00,1.0964830346426785e-09
1.3476201579733225e-09,2020-03-26 17:30:00+00:00,1.098028937200655e-09
1.219768658366233e-09,2020-03-26 18:30:00+00:00,1.0973251066082887e-09
1.2762496714227786e-09,2020-03-26 19:30:00+00:00,1.099962459658113e-09
1.2313960446702357e-09,2020-03-26 20:30:00+00:00,1.0999416780327923e-09
1.2774811746994995e-09,2020-03-26 21:30:00+00:00,1.1016964795738066e-09
1.208965836150689e-09,2020-03-26 22:30:00+00:00,1.1029980281232537e-09
1.1031577316044756e-09,2020-03-26 23:30:00+00:00,1.1035076319239762e-09
9.924854059023571e-10,2020-03-27 00:30:00+00:00,1.10319612792596e-09
9.50795706398877e-10,2020-03-27 01:30:00+00:00,1.1034600200421535e-09
9.143077611745956e-10,2020-03-27 02:30:00+00:00,1.1045567627815977e-09
8.526520895047043e-10,2020-03-27 03:30:00+00:00,1.1048173435411729e-09
7.801936701991043e-10,2020-03-27 04:30:00+00:00,1.105502997682281e-09
6.968023238788015e-10,2020-03-27 05:30:00+00:00,1.1068362641221853e-09
6.151298307931124e-10,2020-03-27 06:30:00+00:00,1.108301329975434e-09
6.627027492327935e-10,2020-03-27 07:30:00+00:00,1.109782620821442e-09
6.971407399297013e-10,2020-03-27 08:30:00+00:00,1.1100925199236716e-09
9.006068733856946e-10,2020-03-27 09:30:00+00:00,1.108537351113243e-09
1.192271574897724e-09,2020-03-27 10:30:00+00:00,1.105482631620874e-09
1.4290338243192864e-09,2020-03-27 11:30:00+00:00,1.1019711043417439e-09
1.4987193981686225e-09,2020-03-27 12:30:00+00:00,1.0973748514752237e-09
1.332411342012493e-09,2020-03-27 13:30:00+00:00,1.0934374636454097e-09
1.2531517982528987e-09,2020-03-27 14:30:00+00:00,1.09068460103959e-09
1.2389226518633618e-09,2020-03-27 15:30:00+00:00,1.0848133216643782e-09
1.2543293159007113e-09,2020-03-27 16:30:00+00:00,1.0802623471125861e-09
1.193273959472412e-09,2020-03-27 17:30:00+00:00,1.0738312555083816e-09
1.1850484867562268e-09,2020-03-27 18:30:00+00:00,1.072384581691298e-09
1.1528457526601306e-09,2020-03-27 19:30:00+00:00,1.0672427517428544e-09
1.172853921261642e-09,2020-03-27 20:30:00+00:00,1.0648034966008299e-09
1.1871579460398385e-09,2020-03-27 21:30:00+00:00,1.0610400287400108e-09
1.1267231801899195e-09,2020-03-27 22:30:00+00:00,1.057613251408312e-09
1.0372065967084315e-09,2020-03-27 23:30:00+00:00,1.0548652874543101e-09
9.379362316029879e-10,2020-03-28 00:30:00+00:00,1.0525924051918365e-09
9.075811814407025e-10,2020-03-28 01:30:00+00:00,1.0507917999852458e-09
8.588752678894523e-10,2020-03-28 02:30:00+00:00,1.0484821127650315e-09
8.044771135280832e-10,2020-03-28 03:30:00+00:00,1.046474822099339e-09
7.344209423556222e-10,2020-03-28 04:30:00+00:00,1.0445676251058606e-09
6.414795436210138e-10,2020-03-28 05:30:00+00:00,1.042262509261786e-09
5.424462743088066e-10,2020-03-28 06:30:00+00:00,1.0392340277416068e-09
5.233663216135057e-10,2020-03-28 07:30:00+00:00,1.0334283432574696e-09
5.630745267401604e-10,2020-03-28 08:30:00+00:00,1.0278422510412385e-09
6.94990088128286e-10,2020-03-28 09:30:00+00:00,1.0192748849888466e-09
7.774214418026319e-10,2020-03-28 10:30:00+00:00,1.001989462776551e-09
9.625163791722175e-10,2020-03-28 11:30:00+00:00,9.825512358954233e-10
9.65795606598695e-10,2020-03-28 12:30:00+00:00,9.60346077913343e-10
9.90151739284251e-10,2020-03-28 13:30:00+00:00,9.460852611329994e-10
9.982334673828739e-10,2020-03-28 14:30:00+00:00,9.354636640134152e-10
9.757139831639953e-10,2020-03-28 15:30:00+00:00,9.244966361509414e-10
9.765442391372594e-10,2020-03-28 16:30:00+00:00,9.129222579524644e-10
9.92157497827103e-10,2020-03-28 17:30:00+00:00,9.045424053839101e-10
9.790542145780991e-10,2020-03-28 18:30:00+00:00,8.959593107098214e-10
9.795830556493206e-10,2020-03-28 19:30:00+00:00,8.887400316677041e-10
9.70070525521719e-10,2020-03-28 20:30:00+00:00,8.802907235118739e-10
9.521538192122926e-10,2020-03-28 21:30:00+00:00,8.704988848940595e-10
9.286965416909686e-10,2020-03-28 22:30:00+00:00,8.622477749566032e-10
9.033571282298944e-10,2020-03-28 23:30:00+00:00,8.566707137699975e-10
8.291904442853233e-10,2020-03-29 00:30:00+00:00,8.521396392984283e-10
8.231892922110231e-10,2020-03-29 01:30:00+00:00,8.486233105805249e-10
7.840648688912608e-10,2020-03-29 02:30:00+00:00,8.455062106222668e-10
7.499460069177164e-10,2020-03-29 03:30:00+00:00,8.432340811801682e-10
6.439821249576187e-10,2020-03-29 04:30:00+00:00,8.394657971219181e-10
5.623775354191958e-10,2020-03-29 05:30:00+00:00,8.36169880113509e-10
4.455284522051431e-10,2020-03-29 06:30:00+00:00,8.321316375258564e-10
4.2964754225761615e-10,2020-03-29 07:30:00+00:00,8.282266883860277e-10
4.633686111891894e-10,2020-03-29 08:30:00+00:00,8.240722752380707e-10
5.334108744308989e-10,2020-03-29 09:30:00+00:00,8.173398080006795e-10
6.218880240025903e-10,2020-03-29 10:30:00+00:00,8.10859248925678e-10
7.137538425543955e-10,2020-03-29 11:30:00+00:00,8.004941432332685e-10
7.764396385768516e-10,2020-03-29 12:30:00+00:00,7.926043112323584e-10
