Date,load_resid,load_avg
2020-01-15 23:00:00,-7.392383718206945,5337.25
2020-01-16 00:00:00,-7.907947711118843,5029.75
2020-01-16 01:00:00,-8.28302042841782,4836.4
2020-01-16 02:00:00,-8.606222618252016,4713.45
2020-01-16 03:00:00,-8.701340482573723,4662.5
2020-01-16 04:00:00,-8.60197910355749,4704.15
2020-01-16 05:00:00,-7.624657256017054,4923.5
2020-01-16 06:00:00,-5.403796055080008,5374.0
2020-01-16 07:00:00,-3.62714776632303,5820.0
2020-01-16 08:00:00,-4.288802773811957,6128.75
2020-01-16 09:00:00,-4.2209434678133295,6325.6
2020-01-16 10:00:00,-4.9417630789606894,6417.75
2020-01-16 11:00:00,-4.491241147968689,6439.2
2020-01-16 12:00:00,-4.56354285448325,6445.65
2020-01-16 13:00:00,-3.875932799526878,6425.549999999999
2020-01-16 14:00:00,-2.8052017192919356,6386.35
2020-01-16 15:00:00,-2.6880880192542116,6398.6
2020-01-16 16:00:00,-2.3816474854412193,6508.1
2020-01-16 17:00:00,-2.3607120200022336,6699.25
2020-01-16 18:00:00,-2.6733437221054013,6609.700000000001
2020-01-16 19:00:00,-2.562118409954425,6461.45
2020-01-16 20:00:00,-2.3739417007796244,6265.950000000001
2020-01-16 21:00:00,-2.250238460581423,6028.25
2020-01-16 22:00:00,-1.6048904235078476,5676.4
2020-01-16 23:00:00,-0.6549080190691052,5275.55
2020-01-17 00:00:00,0.04240453930495839,4952.3
2020-01-17 01:00:00,0.4516616948867503,4760.200000000001
2020-01-17 02:00:00,1.0113181563885183,4647.4
2020-01-17 03:00:00,1.3398717628806702,4608.65
2020-01-17 04:00:00,1.5217554268090296,4668.95
2020-01-17 05:00:00,2.0495173127874007,4925.55
2020-01-17 06:00:00,2.061299670009232,5469.85
2020-01-17 07:00:00,1.6322540019222482,6034.6
2020-01-17 08:00:00,1.7548012435102451,6336.9
2020-01-17 09:00:00,1.3166748226082616,6539.200000000001
2020-01-17 10:00:00,0.7104419856097708,6615.6
2020-01-17 11:00:00,0.47438258842987907,6650.75
2020-01-17 12:00:00,-0.02696992852969212,6674.1
2020-01-17 13:00:00,-0.6714024518178848,6672.6
2020-01-17 14:00:00,-1.184942324822403,6679.65
2020-01-17 15:00:00,-1.4986811308838335,6729.25
2020-01-17 16:00:00,-1.636270416758219,6826.5
2020-01-17 17:00:00,-1.1059748563528777,6944.1
2020-01-17 18:00:00,-0.6301980307230652,6799.45
2020-01-17 19:00:00,-0.25649536799539957,6627.799999999999
2020-01-17 20:00:00,-0.10656917272763196,6427.75
2020-01-17 21:00:00,1.0393087501521265,6162.75
2020-01-17 22:00:00,2.5879184434507976,5792.299999999999
2020-01-17 23:00:00,5.019283438600406,5367.3
2020-01-18 00:00:00,5.819130055425004,5042.85
2020-01-18 01:00:00,5.927444697445823,4852.85
2020-01-18 02:00:00,5.943863511282338,4724.2
2020-01-18 03:00:00,5.600720736180535,4661.9
2020-01-18 04:00:00,4.3200952461944,4703.6
2020-01-18 05:00:00,0.8316703303382248,4935.85
2020-01-18 06:00:00,-5.368887421227892,5450.85
2020-01-18 07:00:00,-9.240511637659893,5961.25
2020-01-18 08:00:00,-9.838140808738636,6280.15
2020-01-18 09:00:00,-9.475109849096963,6497.549999999999
2020-01-18 10:00:00,-7.739664446916472,6562.299999999999
2020-01-18 11:00:00,-7.425135188354866,6601.9
2020-01-18 12:00:00,-6.323241634114826,6617.65
2020-01-18 13:00:00,-5.298073290517573,6617.5
2020-01-18 14:00:00,-5.314552564637987,6584.75
2020-01-18 15:00:00,-5.638544715570441,6593.9
2020-01-18 16:00:00,-6.495248742314141,6708.75
2020-01-18 17:00:00,-8.046859161863939,6905.8
2020-01-18 18:00:00,-7.634919238999803,6822.6
2020-01-18 19:00:00,-7.441644443112707,6674.6
2020-01-18 20:00:00,-7.135645861109624,6487.85
2020-01-18 21:00:00,-6.578820967690296,6245.8
2020-01-18 22:00:00,-5.4275857997149,5928.049999999999
2020-01-18 23:00:00,-4.22651908823186,5551.85
2020-01-19 00:00:00,-3.5475745200564797,5240.2
2020-01-19 01:00:00,-3.8695850614172427,5039.299999999999
2020-01-19 02:00:00,-3.8780143584708915,4889.1
2020-01-19 03:00:00,-4.573107643918387,4832.6
2020-01-19 04:00:00,-5.593640305595698,4843.0
2020-01-19 05:00:00,-7.826904233407316,5000.7
2020-01-19 06:00:00,-14.265231673896078,5509.9
2020-01-19 07:00:00,-19.472209132170946,6047.85
2020-01-19 08:00:00,-20.922319440524344,6377.4
2020-01-19 09:00:00,-20.852219831204312,6552.3
2020-01-19 10:00:00,-19.59905357291344,6614.35
2020-01-19 11:00:00,-17.599030523365904,6601.5
2020-01-19 12:00:00,-16.89754897867786,6587.05
