,Date,Load_megawatthours,Zone
5343,2016-01-21 13:00:00,6704.8,N.Y.C.
5354,2016-01-21 14:00:00,6681.9,N.Y.C.
5365,2016-01-21 15:00:00,6716.3,N.Y.C.
5376,2016-01-21 16:00:00,6824.0,N.Y.C.
5387,2016-01-21 17:00:00,7056.9,N.Y.C.
5398,2016-01-21 18:00:00,6962.8,N.Y.C.
5409,2016-01-21 19:00:00,6784.6,N.Y.C.
5420,2016-01-21 20:00:00,6614.3,N.Y.C.
5431,2016-01-21 21:00:00,6367.0,N.Y.C.
5442,2016-01-21 22:00:00,6035.3,N.Y.C.
5453,2016-01-21 23:00:00,5631.3,N.Y.C.
5464,2016-01-22 00:00:00,5267.4,N.Y.C.
5475,2016-01-22 01:00:00,5050.2,N.Y.C.
5486,2016-01-22 02:00:00,4926.5,N.Y.C.
5497,2016-01-22 03:00:00,4857.4,N.Y.C.
5508,2016-01-22 04:00:00,4845.1,N.Y.C.
5519,2016-01-22 05:00:00,5101.6,N.Y.C.
5530,2016-01-22 06:00:00,5714.3,N.Y.C.
5537,2016-01-22 07:00:00,6261.2,N.Y.C.
5552,2016-01-22 08:00:00,6578.5,N.Y.C.
5563,2016-01-22 09:00:00,6797.0,N.Y.C.
5574,2016-01-22 10:00:00,6875.7,N.Y.C.
5585,2016-01-22 11:00:00,6905.1,N.Y.C.
5596,2016-01-22 12:00:00,6886.5,N.Y.C.
5607,2016-01-22 13:00:00,6893.2,N.Y.C.
5618,2016-01-22 14:00:00,6884.5,N.Y.C.
5629,2016-01-22 15:00:00,6924.1,N.Y.C.
5640,2016-01-22 16:00:00,7020.2,N.Y.C.
5651,2016-01-22 17:00:00,7116.5,N.Y.C.
5662,2016-01-22 18:00:00,6960.5,N.Y.C.
5673,2016-01-22 19:00:00,6785.5,N.Y.C.
5684,2016-01-22 20:00:00,6560.0,N.Y.C.
5695,2016-01-22 21:00:00,6338.6,N.Y.C.
5706,2016-01-22 22:00:00,6069.1,N.Y.C.
5710,2016-01-22 23:00:00,5744.1,N.Y.C.
5728,2016-01-23 00:00:00,5408.4,N.Y.C.
5739,2016-01-23 01:00:00,5170.0,N.Y.C.
5750,2016-01-23 02:00:00,5010.5,N.Y.C.
5761,2016-01-23 03:00:00,4938.0,N.Y.C.
5772,2016-01-23 04:00:00,4908.8,N.Y.C.
5783,2016-01-23 05:00:00,4976.3,N.Y.C.
5794,2016-01-23 06:00:00,5120.6,N.Y.C.
5805,2016-01-23 07:00:00,5308.5,N.Y.C.
5816,2016-01-23 08:00:00,5567.6,N.Y.C.
5827,2016-01-23 09:00:00,5823.7,N.Y.C.
5838,2016-01-23 10:00:00,6042.4,N.Y.C.
5849,2016-01-23 11:00:00,6170.2,N.Y.C.
5860,2016-01-23 12:00:00,6237.2,N.Y.C.
5871,2016-01-23 13:00:00,6208.0,N.Y.C.
5882,2016-01-23 14:00:00,6150.3,N.Y.C.
5893,2016-01-23 15:00:00,6126.6,N.Y.C.
5904,2016-01-23 16:00:00,6158.6,N.Y.C.
5915,2016-01-23 17:00:00,6305.0,N.Y.C.
5926,2016-01-23 18:00:00,6321.9,N.Y.C.
5937,2016-01-23 19:00:00,6261.7,N.Y.C.
5948,2016-01-23 20:00:00,6148.7,N.Y.C.
5959,2016-01-23 21:00:00,5987.9,N.Y.C.
5970,2016-01-23 22:00:00,5776.4,N.Y.C.
5981,2016-01-23 23:00:00,5513.8,N.Y.C.
5992,2016-01-24 00:00:00,5243.5,N.Y.C.
6003,2016-01-24 01:00:00,5028.8,N.Y.C.
6014,2016-01-24 02:00:00,4885.3,N.Y.C.
6025,2016-01-24 03:00:00,4782.5,N.Y.C.
6036,2016-01-24 04:00:00,4775.6,N.Y.C.
6047,2016-01-24 05:00:00,4814.1,N.Y.C.
6058,2016-01-24 06:00:00,4904.7,N.Y.C.
6069,2016-01-24 07:00:00,5023.1,N.Y.C.
6080,2016-01-24 08:00:00,5235.5,N.Y.C.
6091,2016-01-24 09:00:00,5464.8,N.Y.C.
6102,2016-01-24 10:00:00,5665.1,N.Y.C.
6113,2016-01-24 11:00:00,5796.8,N.Y.C.
6124,2016-01-24 12:00:00,5855.7,N.Y.C.
6135,2016-01-24 13:00:00,5864.4,N.Y.C.
6146,2016-01-24 14:00:00,5857.0,N.Y.C.
6157,2016-01-24 15:00:00,5907.3,N.Y.C.
6168,2016-01-24 16:00:00,5991.6,N.Y.C.
6179,2016-01-24 17:00:00,6276.6,N.Y.C.
6190,2016-01-24 18:00:00,6376.8,N.Y.C.
6201,2016-01-24 19:00:00,6307.1,N.Y.C.
6212,2016-01-24 20:00:00,6179.9,N.Y.C.
6223,2016-01-24 21:00:00,5983.8,N.Y.C.
6234,2016-01-24 22:00:00,5683.8,N.Y.C.
6245,2016-01-24 23:00:00,5335.8,N.Y.C.
6256,2016-01-25 00:00:00,5038.4,N.Y.C.
6267,2016-01-25 01:00:00,4859.7,N.Y.C.
6278,2016-01-25 02:00:00,4753.7,N.Y.C.
6289,2016-01-25 03:00:00,4721.9,N.Y.C.
6300,2016-01-25 04:00:00,4794.5,N.Y.C.
6311,2016-01-25 05:00:00,5008.9,N.Y.C.
6322,2016-01-25 06:00:00,5533.0,N.Y.C.
6333,2016-01-25 07:00:00,6022.1,N.Y.C.
6344,2016-01-25 08:00:00,6315.4,N.Y.C.
6355,2016-01-25 09:00:00,6548.1,N.Y.C.
6366,2016-01-25 10:00:00,6691.1,N.Y.C.
6377,2016-01-25 11:00:00,6768.8,N.Y.C.
6388,2016-01-25 12:00:00,6778.0,N.Y.C.
6399,2016-01-25 13:00:00,6741.1,N.Y.C.
6410,2016-01-25 14:00:00,6687.5,N.Y.C.
6421,2016-01-25 15:00:00,6696.5,N.Y.C.
6432,2016-01-25 16:00:00,6745.8,N.Y.C.
6443,2016-01-25 17:00:00,6947.6,N.Y.C.
6454,2016-01-25 18:00:00,6883.8,N.Y.C.
6465,2016-01-25 19:00:00,6719.5,N.Y.C.
6476,2016-01-25 20:00:00,6527.2,N.Y.C.
6487,2016-01-25 21:00:00,6258.1,N.Y.C.
6498,2016-01-25 22:00:00,5877.1,N.Y.C.
6509,2016-01-25 23:00:00,5449.0,N.Y.C.
6520,2016-01-26 00:00:00,5051.0,N.Y.C.
6531,2016-01-26 01:00:00,4824.1,N.Y.C.
6542,2016-01-26 02:00:00,4673.0,N.Y.C.
6553,2016-01-26 03:00:00,4633.8,N.Y.C.
6564,2016-01-26 04:00:00,4683.8,N.Y.C.
6577,2016-01-26 05:00:00,4946.9,N.Y.C.
6586,2016-01-26 06:00:00,5470.6,N.Y.C.
6597,2016-01-26 07:00:00,5990.3,N.Y.C.
6608,2016-01-26 08:00:00,6281.1,N.Y.C.
6619,2016-01-26 09:00:00,6483.0,N.Y.C.
6630,2016-01-26 10:00:00,6569.9,N.Y.C.
6641,2016-01-26 11:00:00,6592.6,N.Y.C.
6652,2016-01-26 12:00:00,6587.3,N.Y.C.
6663,2016-01-26 13:00:00,6554.2,N.Y.C.
6674,2016-01-26 14:00:00,6511.7,N.Y.C.
6685,2016-01-26 15:00:00,6524.0,N.Y.C.
6696,2016-01-26 16:00:00,6606.3,N.Y.C.
6707,2016-01-26 17:00:00,6797.3,N.Y.C.
6718,2016-01-26 18:00:00,6711.5,N.Y.C.
6729,2016-01-26 19:00:00,6552.0,N.Y.C.
6740,2016-01-26 20:00:00,6336.4,N.Y.C.
6751,2016-01-26 21:00:00,6068.7,N.Y.C.
6762,2016-01-26 22:00:00,5708.7,N.Y.C.
6773,2016-01-26 23:00:00,5271.3,N.Y.C.
6784,2016-01-27 00:00:00,4888.1,N.Y.C.
6795,2016-01-27 01:00:00,4660.5,N.Y.C.
6806,2016-01-27 02:00:00,4532.9,N.Y.C.
6817,2016-01-27 03:00:00,4489.3,N.Y.C.
6828,2016-01-27 04:00:00,4520.4,N.Y.C.
6835,2016-01-27 05:00:00,4792.9,N.Y.C.
6850,2016-01-27 06:00:00,5342.0,N.Y.C.
6861,2016-01-27 07:00:00,5887.6,N.Y.C.
6872,2016-01-27 08:00:00,6213.9,N.Y.C.
6883,2016-01-27 09:00:00,6448.5,N.Y.C.
6894,2016-01-27 10:00:00,6538.1,N.Y.C.
6905,2016-01-27 11:00:00,6530.8,N.Y.C.
6916,2016-01-27 12:00:00,6504.1,N.Y.C.
6927,2016-01-27 13:00:00,6496.3,N.Y.C.
6938,2016-01-27 14:00:00,6457.5,N.Y.C.
6949,2016-01-27 15:00:00,6478.7,N.Y.C.
6960,2016-01-27 16:00:00,6563.5,N.Y.C.
6971,2016-01-27 17:00:00,6751.2,N.Y.C.
6982,2016-01-27 18:00:00,6707.0,N.Y.C.
6993,2016-01-27 19:00:00,6543.7,N.Y.C.
7004,2016-01-27 20:00:00,6339.4,N.Y.C.
7015,2016-01-27 21:00:00,6100.4,N.Y.C.
7026,2016-01-27 22:00:00,5721.3,N.Y.C.
7037,2016-01-27 23:00:00,5321.4,N.Y.C.
7048,2016-01-28 00:00:00,4960.7,N.Y.C.
7059,2016-01-28 01:00:00,4742.8,N.Y.C.
7070,2016-01-28 02:00:00,4613.1,N.Y.C.
7081,2016-01-28 03:00:00,4561.1,N.Y.C.
7092,2016-01-28 04:00:00,4601.9,N.Y.C.
7103,2016-01-28 05:00:00,4874.8,N.Y.C.
7114,2016-01-28 06:00:00,5417.3,N.Y.C.
7125,2016-01-28 07:00:00,5957.8,N.Y.C.
7136,2016-01-28 08:00:00,6251.2,N.Y.C.
7147,2016-01-28 09:00:00,6440.3,N.Y.C.
7158,2016-01-28 10:00:00,6510.6,N.Y.C.
7169,2016-01-28 11:00:00,6573.2,N.Y.C.
7180,2016-01-28 12:00:00,6525.6,N.Y.C.
7191,2016-01-28 13:00:00,6511.1,N.Y.C.
7202,2016-01-28 14:00:00,6477.9,N.Y.C.
7213,2016-01-28 15:00:00,6489.2,N.Y.C.
7224,2016-01-28 16:00:00,6573.3,N.Y.C.
7235,2016-01-28 17:00:00,6757.9,N.Y.C.
7246,2016-01-28 18:00:00,6686.4,N.Y.C.
7257,2016-01-28 19:00:00,6513.0,N.Y.C.
7268,2016-01-28 20:00:00,6319.5,N.Y.C.
7279,2016-01-28 21:00:00,6086.9,N.Y.C.
7290,2016-01-29 00:00:00,4943.6,N.Y.C.
7301,2016-01-29 01:00:00,4705.4,N.Y.C.
7312,2016-01-29 02:00:00,4577.4,N.Y.C.
7323,2016-01-29 03:00:00,4514.8,N.Y.C.
7334,2016-01-29 04:00:00,4555.3,N.Y.C.
7345,2016-01-29 05:00:00,4807.7,N.Y.C.
7356,2016-01-29 06:00:00,5338.2,N.Y.C.
7367,2016-01-29 07:00:00,5869.7,N.Y.C.
7378,2016-01-29 08:00:00,6161.1,N.Y.C.
7389,2016-01-29 09:00:00,6396.0,N.Y.C.
7400,2016-01-29 10:00:00,6530.4,N.Y.C.
7411,2016-01-29 11:00:00,6558.3,N.Y.C.
7422,2016-01-29 12:00:00,6564.9,N.Y.C.
7433,2016-01-29 13:00:00,6597.1,N.Y.C.
7444,2016-01-29 14:00:00,6551.8,N.Y.C.
7455,2016-01-29 15:00:00,6561.2,N.Y.C.
7466,2016-01-29 16:00:00,6638.1,N.Y.C.
7477,2016-01-29 17:00:00,6761.4,N.Y.C.
7488,2016-01-29 18:00:00,6652.2,N.Y.C.
7499,2016-01-29 19:00:00,6491.3,N.Y.C.
7510,2016-01-29 20:00:00,6307.5,N.Y.C.
7521,2016-01-29 21:00:00,6079.6,N.Y.C.
7532,2016-01-29 22:00:00,5800.7,N.Y.C.
7543,2016-01-29 23:00:00,5459.5,N.Y.C.
7554,2016-01-30 00:00:00,5144.5,N.Y.C.
7565,2016-01-30 01:00:00,4910.1,N.Y.C.
7576,2016-01-30 02:00:00,4736.8,N.Y.C.
7587,2016-01-30 03:00:00,4653.2,N.Y.C.
7598,2016-01-30 04:00:00,4627.4,N.Y.C.
7609,2016-01-30 05:00:00,4724.7,N.Y.C.
7620,2016-01-30 06:00:00,4897.5,N.Y.C.
7631,2016-01-30 07:00:00,5133.7,N.Y.C.
7642,2016-01-30 08:00:00,5411.4,N.Y.C.
7653,2016-01-30 09:00:00,5630.8,N.Y.C.
7664,2016-01-30 10:00:00,5769.4,N.Y.C.
7675,2016-01-30 11:00:00,5820.0,N.Y.C.
7684,2016-01-30 12:00:00,5802.5,N.Y.C.
7697,2016-01-30 13:00:00,5758.9,N.Y.C.
7708,2016-01-30 14:00:00,5725.1,N.Y.C.
7719,2016-01-30 15:00:00,5729.5,N.Y.C.
7730,2016-01-30 16:00:00,5784.9,N.Y.C.
7741,2016-01-30 17:00:00,5993.9,N.Y.C.
7752,2016-01-30 18:00:00,6085.3,N.Y.C.
7763,2016-01-30 19:00:00,6021.1,N.Y.C.
7774,2016-01-30 20:00:00,5887.0,N.Y.C.
7785,2016-01-30 21:00:00,5734.5,N.Y.C.
7796,2016-01-30 22:00:00,5524.6,N.Y.C.
7807,2016-01-30 23:00:00,5255.5,N.Y.C.
7818,2016-01-31 00:00:00,4978.7,N.Y.C.
7829,2016-01-31 01:00:00,4766.5,N.Y.C.
7840,2016-01-31 02:00:00,4553.6,N.Y.C.
7851,2016-01-31 03:00:00,4470.0,N.Y.C.
7862,2016-01-31 04:00:00,4445.8,N.Y.C.
7873,2016-01-31 05:00:00,4498.7,N.Y.C.
7884,2016-01-31 06:00:00,4623.3,N.Y.C.
7895,2016-01-31 07:00:00,4747.7,N.Y.C.
7906,2016-01-31 08:00:00,4982.8,N.Y.C.
7917,2016-01-31 09:00:00,5208.2,N.Y.C.
7928,2016-01-31 10:00:00,5360.5,N.Y.C.
7939,2016-01-31 11:00:00,5426.8,N.Y.C.
7950,2016-01-31 12:00:00,5464.7,N.Y.C.
7961,2016-01-31 13:00:00,5457.3,N.Y.C.
7972,2016-01-31 14:00:00,5437.2,N.Y.C.
7983,2016-01-31 15:00:00,5440.2,N.Y.C.
7994,2016-01-31 16:00:00,5536.5,N.Y.C.
8005,2016-01-31 17:00:00,5803.2,N.Y.C.
8016,2016-01-31 18:00:00,5919.6,N.Y.C.
8027,2016-01-31 19:00:00,5918.3,N.Y.C.
8038,2016-01-31 20:00:00,5827.7,N.Y.C.
8049,2016-01-31 21:00:00,5669.4,N.Y.C.
8060,2016-01-31 22:00:00,5351.0,N.Y.C.
8071,2016-01-31 23:00:00,4993.6,N.Y.C.
8082,2016-02-01 00:00:00,4685.5,N.Y.C.
8093,2016-02-01 01:00:00,4478.7,N.Y.C.
8104,2016-02-01 02:00:00,4357.6,N.Y.C.
8115,2016-02-01 03:00:00,4315.4,N.Y.C.
8126,2016-02-01 04:00:00,4347.7,N.Y.C.
8137,2016-02-01 05:00:00,4637.8,N.Y.C.
8148,2016-02-01 06:00:00,5195.0,N.Y.C.
8159,2016-02-01 07:00:00,5710.1,N.Y.C.
8170,2016-02-01 08:00:00,6017.8,N.Y.C.
8181,2016-02-01 09:00:00,6212.1,N.Y.C.
8192,2016-02-01 10:00:00,6274.1,N.Y.C.
8203,2016-02-01 11:00:00,6311.0,N.Y.C.
8214,2016-02-01 12:00:00,6313.4,N.Y.C.
8225,2016-02-01 13:00:00,6318.4,N.Y.C.
8236,2016-02-01 14:00:00,6303.7,N.Y.C.
8247,2016-02-01 15:00:00,6345.5,N.Y.C.
8258,2016-02-01 16:00:00,6446.5,N.Y.C.
8269,2016-02-01 17:00:00,6575.5,N.Y.C.
8280,2016-02-01 18:00:00,6463.8,N.Y.C.
8291,2016-02-01 19:00:00,6319.3,N.Y.C.
8302,2016-02-01 20:00:00,6098.6,N.Y.C.
8313,2016-02-01 21:00:00,5842.7,N.Y.C.
8324,2016-02-01 22:00:00,5489.6,N.Y.C.
8335,2016-02-01 23:00:00,5080.8,N.Y.C.
8346,2016-02-02 00:00:00,4702.2,N.Y.C.
8357,2016-02-02 01:00:00,4459.6,N.Y.C.
8368,2016-02-02 02:00:00,4335.5,N.Y.C.
8379,2016-02-02 03:00:00,4296.2,N.Y.C.
8390,2016-02-02 04:00:00,4356.0,N.Y.C.
8401,2016-02-02 05:00:00,4654.9,N.Y.C.
8412,2016-02-02 06:00:00,5232.6,N.Y.C.
8423,2016-02-02 07:00:00,5765.3,N.Y.C.
8434,2016-02-02 08:00:00,6079.9,N.Y.C.
8445,2016-02-02 09:00:00,6248.5,N.Y.C.
8456,2016-02-02 10:00:00,6303.1,N.Y.C.
8467,2016-02-02 11:00:00,6309.4,N.Y.C.
8478,2016-02-02 12:00:00,6307.3,N.Y.C.
8489,2016-02-02 13:00:00,6291.1,N.Y.C.
8500,2016-02-02 14:00:00,6266.0,N.Y.C.
8511,2016-02-02 15:00:00,6291.4,N.Y.C.
8522,2016-02-02 16:00:00,6362.6,N.Y.C.
8533,2016-02-02 17:00:00,6556.5,N.Y.C.
8544,2016-02-02 18:00:00,6501.0,N.Y.C.
8555,2016-02-02 19:00:00,6337.3,N.Y.C.
8566,2016-02-02 20:00:00,6109.6,N.Y.C.
8577,2016-02-02 21:00:00,5825.2,N.Y.C.
8588,2016-02-02 22:00:00,5461.7,N.Y.C.
8599,2016-02-02 23:00:00,5033.6,N.Y.C.
8610,2016-02-03 00:00:00,4693.7,N.Y.C.
8621,2016-02-03 01:00:00,4470.1,N.Y.C.
8632,2016-02-03 02:00:00,4328.6,N.Y.C.
8643,2016-02-03 03:00:00,4276.4,N.Y.C.
8654,2016-02-03 04:00:00,4319.3,N.Y.C.
8665,2016-02-03 05:00:00,4598.6,N.Y.C.
8676,2016-02-03 06:00:00,5160.5,N.Y.C.
8687,2016-02-03 07:00:00,5750.6,N.Y.C.
8698,2016-02-03 08:00:00,6100.6,N.Y.C.
8709,2016-02-03 09:00:00,6323.3,N.Y.C.
8720,2016-02-03 10:00:00,6424.3,N.Y.C.
8731,2016-02-03 11:00:00,6477.0,N.Y.C.
8742,2016-02-03 12:00:00,6485.2,N.Y.C.
8753,2016-02-03 13:00:00,6503.3,N.Y.C.
8764,2016-02-03 14:00:00,6489.2,N.Y.C.
8775,2016-02-03 15:00:00,6553.7,N.Y.C.
8786,2016-02-03 16:00:00,6652.1,N.Y.C.
8797,2016-02-03 17:00:00,6726.0,N.Y.C.
8808,2016-02-03 18:00:00,6572.5,N.Y.C.
8819,2016-02-03 19:00:00,6403.6,N.Y.C.
8830,2016-02-03 20:00:00,6183.2,N.Y.C.
8839,2016-02-03 21:00:00,5894.3,N.Y.C.
8852,2016-02-03 22:00:00,5523.9,N.Y.C.
8863,2016-02-03 23:00:00,5091.2,N.Y.C.
8874,2016-02-04 00:00:00,4691.0,N.Y.C.
8885,2016-02-04 01:00:00,4452.7,N.Y.C.
8896,2016-02-04 02:00:00,4322.4,N.Y.C.
8907,2016-02-04 03:00:00,4271.4,N.Y.C.
8918,2016-02-04 04:00:00,4306.5,N.Y.C.
8929,2016-02-04 05:00:00,4534.0,N.Y.C.
8940,2016-02-04 06:00:00,5096.9,N.Y.C.
8951,2016-02-04 07:00:00,5659.3,N.Y.C.
8962,2016-02-04 08:00:00,6009.4,N.Y.C.
8973,2016-02-04 09:00:00,6182.0,N.Y.C.
8984,2016-02-04 10:00:00,6256.8,N.Y.C.
8995,2016-02-04 11:00:00,6266.1,N.Y.C.
9006,2016-02-04 12:00:00,6328.4,N.Y.C.
9017,2016-02-04 13:00:00,6285.9,N.Y.C.
9028,2016-02-04 14:00:00,6282.8,N.Y.C.
9039,2016-02-04 15:00:00,6316.4,N.Y.C.
9050,2016-02-04 16:00:00,6382.9,N.Y.C.
9061,2016-02-04 17:00:00,6510.9,N.Y.C.
9072,2016-02-04 18:00:00,6461.3,N.Y.C.
9083,2016-02-04 19:00:00,6275.5,N.Y.C.
9094,2016-02-04 20:00:00,6080.8,N.Y.C.
9105,2016-02-04 21:00:00,5834.7,N.Y.C.
9116,2016-02-04 22:00:00,5491.3,N.Y.C.
9127,2016-02-04 23:00:00,5106.4,N.Y.C.
9138,2016-02-05 00:00:00,4749.7,N.Y.C.
9149,2016-02-05 01:00:00,4527.8,N.Y.C.
9160,2016-02-05 02:00:00,4414.0,N.Y.C.
9171,2016-02-05 03:00:00,4398.3,N.Y.C.
9182,2016-02-05 04:00:00,4479.1,N.Y.C.
9193,2016-02-05 05:00:00,4753.3,N.Y.C.
9204,2016-02-05 06:00:00,5303.0,N.Y.C.
9215,2016-02-05 07:00:00,5889.6,N.Y.C.
9226,2016-02-05 08:00:00,6285.9,N.Y.C.
9237,2016-02-05 09:00:00,6587.2,N.Y.C.
9248,2016-02-05 10:00:00,6722.4,N.Y.C.
9259,2016-02-05 11:00:00,6774.3,N.Y.C.
9270,2016-02-05 12:00:00,6716.4,N.Y.C.
9281,2016-02-05 13:00:00,6601.3,N.Y.C.
9292,2016-02-05 14:00:00,6538.7,N.Y.C.
9303,2016-02-05 15:00:00,6541.4,N.Y.C.
9314,2016-02-05 16:00:00,6595.4,N.Y.C.
9325,2016-02-05 17:00:00,6716.2,N.Y.C.
9336,2016-02-05 18:00:00,6661.2,N.Y.C.
9347,2016-02-05 19:00:00,6494.7,N.Y.C.
9358,2016-02-05 20:00:00,6287.0,N.Y.C.
9369,2016-02-05 21:00:00,6074.6,N.Y.C.
9380,2016-02-05 22:00:00,5785.8,N.Y.C.
9391,2016-02-05 23:00:00,5405.2,N.Y.C.
9402,2016-02-06 00:00:00,5058.6,N.Y.C.
9413,2016-02-06 01:00:00,4829.7,N.Y.C.
9424,2016-02-06 02:00:00,4651.1,N.Y.C.
9435,2016-02-06 03:00:00,4559.4,N.Y.C.
9446,2016-02-06 04:00:00,4537.5,N.Y.C.
9457,2016-02-06 05:00:00,4612.4,N.Y.C.
9468,2016-02-06 06:00:00,4778.6,N.Y.C.
9479,2016-02-06 07:00:00,4996.1,N.Y.C.
9490,2016-02-06 08:00:00,5273.4,N.Y.C.
9501,2016-02-06 09:00:00,5504.9,N.Y.C.
9512,2016-02-06 10:00:00,5660.2,N.Y.C.
9523,2016-02-06 11:00:00,5726.8,N.Y.C.
9534,2016-02-06 12:00:00,5732.2,N.Y.C.
9545,2016-02-06 13:00:00,5703.6,N.Y.C.
9556,2016-02-06 14:00:00,5673.4,N.Y.C.
9567,2016-02-06 15:00:00,5647.4,N.Y.C.
9578,2016-02-06 16:00:00,5683.7,N.Y.C.
9589,2016-02-06 17:00:00,5876.8,N.Y.C.
9600,2016-02-06 18:00:00,6008.5,N.Y.C.
9611,2016-02-06 19:00:00,5962.2,N.Y.C.
9622,2016-02-06 20:00:00,5842.5,N.Y.C.
9633,2016-02-06 21:00:00,5706.3,N.Y.C.
9644,2016-02-06 22:00:00,5502.5,N.Y.C.
9655,2016-02-06 23:00:00,5236.9,N.Y.C.
9666,2016-02-07 00:00:00,4949.5,N.Y.C.
9677,2016-02-07 01:00:00,4719.2,N.Y.C.
9688,2016-02-07 02:00:00,4540.8,N.Y.C.
9699,2016-02-07 03:00:00,4446.8,N.Y.C.
9710,2016-02-07 04:00:00,4418.1,N.Y.C.
9721,2016-02-07 05:00:00,4464.5,N.Y.C.
9732,2016-02-07 06:00:00,4577.2,N.Y.C.
9743,2016-02-07 07:00:00,4714.3,N.Y.C.
9754,2016-02-07 08:00:00,4922.9,N.Y.C.
9765,2016-02-07 09:00:00,5136.7,N.Y.C.
9776,2016-02-07 10:00:00,5307.7,N.Y.C.
9787,2016-02-07 11:00:00,5424.1,N.Y.C.
9798,2016-02-07 12:00:00,5471.9,N.Y.C.
9809,2016-02-07 13:00:00,5474.4,N.Y.C.
9820,2016-02-07 14:00:00,5472.4,N.Y.C.
9831,2016-02-07 15:00:00,5517.2,N.Y.C.
9842,2016-02-07 16:00:00,5624.4,N.Y.C.
9853,2016-02-07 17:00:00,5854.1,N.Y.C.
9864,2016-02-07 18:00:00,5954.0,N.Y.C.
9875,2016-02-07 19:00:00,5851.2,N.Y.C.
9886,2016-02-07 20:00:00,5721.8,N.Y.C.
9897,2016-02-07 21:00:00,5594.1,N.Y.C.
9908,2016-02-07 22:00:00,5386.3,N.Y.C.
9919,2016-02-07 23:00:00,5100.0,N.Y.C.
9930,2016-02-08 00:00:00,4796.1,N.Y.C.
9941,2016-02-08 01:00:00,4566.2,N.Y.C.
9952,2016-02-08 02:00:00,4451.3,N.Y.C.
9963,2016-02-08 03:00:00,4404.3,N.Y.C.
9974,2016-02-08 04:00:00,4452.7,N.Y.C.
9985,2016-02-08 05:00:00,4702.6,N.Y.C.
9996,2016-02-08 06:00:00,5192.5,N.Y.C.
10007,2016-02-08 07:00:00,5740.5,N.Y.C.
10018,2016-02-08 08:00:00,6167.5,N.Y.C.
10029,2016-02-08 09:00:00,6437.2,N.Y.C.
10040,2016-02-08 10:00:00,6599.6,N.Y.C.
10051,2016-02-08 11:00:00,6680.9,N.Y.C.
10062,2016-02-08 12:00:00,6697.7,N.Y.C.
10073,2016-02-08 13:00:00,6724.0,N.Y.C.
10084,2016-02-08 14:00:00,6700.7,N.Y.C.
10095,2016-02-08 15:00:00,6721.2,N.Y.C.
10106,2016-02-08 16:00:00,6787.3,N.Y.C.
10117,2016-02-08 17:00:00,6920.1,N.Y.C.
10128,2016-02-08 18:00:00,6833.3,N.Y.C.
10139,2016-02-08 19:00:00,6707.0,N.Y.C.
10150,2016-02-08 20:00:00,6480.7,N.Y.C.
10161,2016-02-08 21:00:00,6237.6,N.Y.C.
10172,2016-02-08 22:00:00,5867.7,N.Y.C.
10183,2016-02-08 23:00:00,5427.5,N.Y.C.
10194,2016-02-09 00:00:00,5049.9,N.Y.C.
10205,2016-02-09 01:00:00,4791.0,N.Y.C.
10216,2016-02-09 02:00:00,4664.1,N.Y.C.
10227,2016-02-09 03:00:00,4616.4,N.Y.C.
10238,2016-02-09 04:00:00,4663.7,N.Y.C.
10249,2016-02-09 05:00:00,4940.1,N.Y.C.
10260,2016-02-09 06:00:00,5491.0,N.Y.C.
10271,2016-02-09 07:00:00,6084.9,N.Y.C.
10282,2016-02-09 08:00:00,6432.5,N.Y.C.
10291,2016-02-09 09:00:00,6622.2,N.Y.C.
10304,2016-02-09 10:00:00,6690.7,N.Y.C.
10315,2016-02-09 11:00:00,6674.7,N.Y.C.
10326,2016-02-09 12:00:00,6675.7,N.Y.C.
10337,2016-02-09 13:00:00,6706.8,N.Y.C.
10348,2016-02-09 14:00:00,6647.8,N.Y.C.
10359,2016-02-09 15:00:00,6603.3,N.Y.C.
10370,2016-02-09 16:00:00,6719.8,N.Y.C.
10381,2016-02-09 17:00:00,6866.4,N.Y.C.
10392,2016-02-09 18:00:00,6813.9,N.Y.C.
10403,2016-02-09 19:00:00,6653.4,N.Y.C.
10414,2016-02-09 20:00:00,6451.0,N.Y.C.
10425,2016-02-09 21:00:00,6191.4,N.Y.C.
10436,2016-02-09 22:00:00,5817.1,N.Y.C.
10447,2016-02-09 23:00:00,5375.9,N.Y.C.
10458,2016-02-10 00:00:00,5000.0,N.Y.C.
10469,2016-02-10 01:00:00,4774.9,N.Y.C.
10480,2016-02-10 02:00:00,4633.1,N.Y.C.
10491,2016-02-10 03:00:00,4585.0,N.Y.C.
10502,2016-02-10 04:00:00,4625.7,N.Y.C.
10513,2016-02-10 05:00:00,4898.7,N.Y.C.
10524,2016-02-10 06:00:00,5458.2,N.Y.C.
10535,2016-02-10 07:00:00,6013.3,N.Y.C.
10546,2016-02-10 08:00:00,6342.0,N.Y.C.
10557,2016-02-10 09:00:00,6567.1,N.Y.C.
10568,2016-02-10 10:00:00,6647.2,N.Y.C.
10579,2016-02-10 11:00:00,6654.5,N.Y.C.
10590,2016-02-10 12:00:00,6622.3,N.Y.C.
10601,2016-02-10 13:00:00,6649.8,N.Y.C.
10612,2016-02-10 14:00:00,6630.1,N.Y.C.
10623,2016-02-10 15:00:00,6630.0,N.Y.C.
10634,2016-02-10 16:00:00,6685.2,N.Y.C.
